,spring_solution_pso_0,spring_solution_de_0,spring_solution_ga_0,spring_solution_pso_1,spring_solution_de_1,spring_solution_ga_1,spring_solution_pso_2,spring_solution_de_2,spring_solution_ga_2,spring_solution_pso_3,spring_solution_de_3,spring_solution_ga_3,spring_solution_pso_4,spring_solution_de_4,spring_solution_ga_4,spring_solution_pso_5,spring_solution_de_5,spring_solution_ga_5,spring_solution_pso_6,spring_solution_de_6,spring_solution_ga_6,spring_solution_pso_7,spring_solution_de_7,spring_solution_ga_7,spring_solution_pso_8,spring_solution_de_8,spring_solution_ga_8,spring_solution_pso_9,spring_solution_de_9,spring_solution_ga_9,spring_solution_pso_10,spring_solution_de_10,spring_solution_ga_10,spring_solution_pso_11,spring_solution_de_11,spring_solution_ga_11,spring_solution_pso_12,spring_solution_de_12,spring_solution_ga_12,spring_solution_pso_13,spring_solution_de_13,spring_solution_ga_13,spring_solution_pso_14,spring_solution_de_14,spring_solution_ga_14,spring_solution_pso_15,spring_solution_de_15,spring_solution_ga_15,spring_solution_pso_16,spring_solution_de_16,spring_solution_ga_16,spring_solution_pso_17,spring_solution_de_17,spring_solution_ga_17,spring_solution_pso_18,spring_solution_de_18,spring_solution_ga_18,spring_solution_pso_19,spring_solution_de_19,spring_solution_ga_19,spring_solution_pso_20,spring_solution_de_20,spring_solution_ga_20,spring_solution_pso_21,spring_solution_de_21,spring_solution_ga_21,spring_solution_pso_22,spring_solution_de_22,spring_solution_ga_22,spring_solution_pso_23,spring_solution_de_23,spring_solution_ga_23,spring_solution_pso_24,spring_solution_de_24,spring_solution_ga_24,spring_solution_pso_25,spring_solution_de_25,spring_solution_ga_25,spring_solution_pso_26,spring_solution_de_26,spring_solution_ga_26,spring_solution_pso_27,spring_solution_de_27,spring_solution_ga_27,spring_solution_pso_28,spring_solution_de_28,spring_solution_ga_28,spring_solution_pso_29,spring_solution_de_29,spring_solution_ga_29
0,8142.24659522595,98861.1115422898,99895.59039484162,21263.1512184845,92211.46851588764,98727.3637805685,22810.83065935719,98443.28437978514,8022.012545742052,86576.66684195666,99575.70095480194,0.05117987110057297,97526.92693307786,99835.94937835817,98930.51254899542,86554.66179060793,103316.15834952652,99969.90432822783,37827.24916353536,99480.25164516285,99571.63840131539,99839.74223147029,62248.10846433345,94123.38559565293,83271.94095915051,87025.37407364017,99478.21504698305,35954.45392780347,99358.9832300421,0.045799596718928526,28650.33686745552,34464.925106934876,99587.15397104566,23512.396920075127,98496.68398837077,87660.55318258493,99800.83368592666,0.07339401082954466,84318.81103127859,41906.36068366468,99916.68161996637,88041.1293253781,37673.01361242726,0.23229565967673566,41597.81148051232,6620.443239895649,99741.12524647308,74626.33573956814,100000.41314102047,99168.34564796429,17869.948960621216,8732.837646248685,98653.92152748028,8168.274812334044,99453.09699533568,78923.81029024717,90578.6152131426,97759.37817418856,80114.19804007978,98505.46309278265,89205.37666074488,93725.07121824313,13120.562233018021,97598.83339706788,89.10875655139762,67028.79893700953,65235.87421688848,7909.941349940969,99918.18316513704,22066.748117795327,99541.4605685819,95639.6063998038,86554.66179060793,96884.82808783911,63953.4571594454,99962.65832470462,93313.32359311421,99542.00686299326,99756.30402160912,95670.98245826775,49036.20296090098,3884.044189529639,99727.84207271568,98014.5084416469,31129.30344978559,0.09984198804600239,76586.53240860294,98815.11561414415,98637.04487064164,97007.84486850718
1,8142.24659522595,64812.20974846331,99943.88772434974,21263.1512184845,4096.289651146451,99402.82508519219,22810.83065935719,32333.919769527845,7541.251684355523,55630.601164722226,99575.70095480194,0.061818624312742355,50191.26897070731,99753.7603891611,19395.31084893478,86554.66179060793,73334.80138236299,99969.90432822783,11750.04685201278,99480.25164516285,99571.63840131539,99573.1033656033,62248.10846433345,82208.3285180853,2.0044717971915667,87025.37407364017,99478.21504698305,35954.45392780347,5975.774749590762,0.04580097676642433,24184.75703743319,25111.989004919833,95283.87845927101,23512.396920075127,94696.58431778314,84758.39130548413,85281.73345398913,0.07339401082954466,44003.90354575218,29869.139391265715,94405.78323392691,88040.23594578831,22810.83065935719,0.23229565967673566,95498.68421078118,6620.443239895649,92691.98864222184,13378.13395791903,99999.85902329306,93057.23574772567,0.07132643802047865,8732.837646248685,96619.90503633364,0.023956424686592523,9249.713158063158,31.173571296448728,91846.00803291245,45.610467924635245,80114.19804007978,98505.46309278265,85070.84249335948,76317.57377441025,0.05982295948652385,34732.932580973094,89.10875655139762,4363.59304716953,65235.87421688848,7909.941349940969,99978.98016596657,22066.748117795327,35533.29347524917,95639.54607852423,86554.66179060793,81658.16456563571,76175.57250903877,22810.83065935719,23743.408014438577,99608.96697065231,98549.831690178,95670.98245826775,49036.20296090098,3884.044189529639,99727.84207271568,97668.13110236096,31129.30344978559,0.09984198804600239,6339.730702393459,86554.66179060793,98637.04487064164,97007.84486850718
2,8142.24659522595,5207.866665821959,99990.56986909967,21263.1512184845,4096.289651146451,99402.82508519219,22810.83065935719,5148.685964767814,7541.251684355523,55630.601164722226,98417.1115285039,0.05065829086142342,39769.202937348586,99724.74838931716,19290.909946112894,13813.488871360045,73334.80138236299,99985.60437220873,11750.04685201278,99480.25164516285,99571.09809263017,97046.79868892013,62248.10846433345,82208.3285180853,2.0044717971915667,72943.37744746676,99478.21504698305,35954.45392780347,5975.774749590762,0.045800752939217135,22810.83065935719,0.03842328181248252,95283.87400518698,23512.396920075127,94696.58431778314,4594.478696832773,56269.362687616995,0.06821690338848926,43991.845976229895,22810.83065935719,83220.02175521759,88528.931951247,22810.83065935719,0.23229565967673566,98421.03737254904,6620.443239895649,79309.69342264762,14851.744101971635,99998.90366545739,88787.68515622095,0.07132643802047865,6507.07853430776,94016.2076076645,0.020745523884406668,3467.625754170248,0.07379048415103615,91834.4033211999,45.610467924635245,80114.19804007978,97823.57885340018,83737.22801913272,76317.57377441025,96544.47071059303,34732.932580973094,89.10875655139762,4363.5927817096845,65235.87421688848,7909.941349940969,99893.69334079465,22066.748117795327,35533.29347524917,74367.04477807543,78595.7390273718,81658.16456563571,74079.65780922711,22810.83065935719,23743.408014438577,99590.74958320931,26792.30945714022,95670.98245826775,49036.20296090098,3884.044189529639,99727.84207271568,97668.13110236096,31129.30344978559,0.09984198804600239,6339.730702393459,83739.21883087637,98637.04487064164,97007.7000164335
3,8142.24659522595,5207.866665821959,99966.82330230736,10475.588273789863,0.086818596729894,99250.40486535407,22810.83065935719,5148.685964767814,7526.906266104813,38562.485891808,98417.1115285039,0.05065829086142342,10547.93647414808,99724.74838931716,19290.909946112894,13813.488871360045,73334.80138236299,99917.70045767221,11750.04685201278,99480.25164516285,99221.58047724054,26188.56260176797,62248.10846433345,82195.338699902,0.04933036907779717,41945.24693768556,99478.21504698305,3411.347897359905,5975.774749590762,0.04580097676642433,9151.854487260378,0.03842328181248252,93567.78666058999,23512.396920075127,94696.58431778314,221.93343049204705,39958.89383798335,0.06490701467857746,44003.90354575218,11330.297349607792,83220.02175521759,88528.931951247,22810.83065935719,0.23229565967673566,98412.15354687722,6620.443239895649,14566.74786905276,11301.702036681478,12737.936178419357,88787.68515622095,0.07128546364883427,6507.07853430776,93377.53032306854,0.02062009212700305,851.1148999167598,0.07379048415103615,58595.00620188233,45.610467924635245,80114.19804007978,97823.57885340018,20470.620566133843,76317.57377441025,96544.47071059303,34732.932580973094,89.10875655139762,0.14578096404119278,40434.59989532672,7909.941349940969,99893.69334079465,9136.295920319626,35533.29347524917,69723.49602055724,45579.607056524685,81658.16456563571,63682.99056004296,22810.83065935719,23743.408014438577,99511.33160260576,26792.30945714022,95281.82348314289,49036.053295067264,3884.044189529639,99727.84207271568,95056.48151517102,8258.528234247879,0.09984198804600239,0.131845618405266,39907.84650819938,93763.93614862827,97007.7000164335
4,8142.24659522595,5207.866665821959,99966.82330230736,708.1517997648007,0.086818596729894,99146.1553673333,22810.83065935719,5148.685964767814,3657.116040608582,10841.767585592812,97369.85320801017,0.046522366592687936,1016.0172353105725,99622.06541072976,2881.925369075416,8907.72690900555,73334.80138236299,99918.92114746974,6757.506395420636,99480.25164516285,99221.58043386132,22810.83065935719,62248.10846433345,81067.07304759069,0.04933036907779717,41945.24693768556,99478.21504698305,3411.347897359905,0.15342087777068716,0.045800752939217135,3246.305973156487,0.03842328181248252,93567.78666058999,6766.159076100484,94696.58431778314,217.2380973744089,39958.89383798335,0.06490701467857746,44003.90354575218,1771.0598150867716,83220.02175521759,88040.23594578831,22810.83065935719,0.23229565967673566,98412.15354687722,6620.443239895649,14566.74786905276,9269.971326775027,12737.936178419357,88787.68515622095,0.07128544518353909,6507.07853430776,93377.53032306854,0.02062005474757288,0.013348460071083717,0.07119204031128637,58595.00620188233,45.610467924635245,80114.19804007978,97823.57885340018,10997.725764743123,32767.32087749281,96544.47071059303,34732.932580973094,89.10875655139762,0.14578096404119278,39766.39310360185,7909.941349940969,99844.94718887367,3306.5870264754576,35533.29347524917,61735.88595214699,40386.721307325555,81658.16456563571,63682.99056004296,17168.068293926797,23743.408014438577,99493.80139076618,26792.30945714022,95281.82348314289,49036.053295067264,751.45292298629,95273.8834796722,95056.47685504476,8258.528234247879,0.09984198804600239,0.13184454391661735,39907.84650819938,93763.93614862827,97007.7000164335
5,312.55015705240555,5207.866665821959,99966.82330230736,708.1517997648007,0.08362975681709817,99146.1553673333,6213.121081974398,5148.685964767814,3584.8113940317266,9927.339228227818,5281.638527567558,0.04617403092061433,71.63939862189171,99622.06541072976,2881.925369075416,2511.361934256627,73334.80138236299,99917.62721935089,227.51352573087613,81810.83742427785,99221.58043386132,14935.404067033163,62248.10846433345,72820.78820232762,0.04933036907779717,41945.24693768556,99478.21504698305,3411.347897359905,0.03329482852412305,0.045800752939217135,3246.305973156487,0.03842328181248252,93567.78666058999,6766.159076100484,94696.58431778314,217.22698245007535,39958.89383798335,0.06490701467857746,44003.90354575218,1327.1675429850716,83220.02175521759,86425.06727243889,3932.214106881078,0.23186065208553655,98411.73906987981,84.88834292934747,14566.74786905276,8656.678126841198,12737.936178419357,88787.68515622095,0.07126303145165257,6507.07853430776,32361.26253817308,0.02062005474757288,0.013348460071083717,0.07119204031128637,56512.16371058431,45.610467924635245,6045.487233859578,97511.29686095908,10997.725764743123,32767.32087749281,96544.47071059303,0.03358835371480249,89.10875655139762,0.14548406055699972,39766.39310360185,7909.941349940969,99844.94718887367,3306.5870264754576,7004.626738268303,32882.517809994635,39722.86234476599,22581.02297892137,63550.668425375094,291.6987069215096,18012.059339717885,99495.33955537977,26792.30945714022,95281.82348314289,49036.053295067264,751.45292298629,95273.8834796722,91195.40417960157,34.55666535536374,0.09984198804600239,0.1318428029615013,22882.749843997255,71646.94426623061,97007.7000164335
6,51.238618217974874,5207.866665821959,99966.82330230736,708.1517997648007,0.08362975681709817,98692.11670894946,6213.121081974398,5148.685964767814,3578.6712893240847,5302.687111938745,5281.638527567558,0.04610668334232986,16.197593772585396,98376.90382665336,2957.4991310822556,2511.361934256627,73334.80138236299,99913.78103683116,36.23794153073808,81810.83742427785,99221.58043386132,14935.404067033163,62248.10846433345,72820.78820232762,0.04933036907779717,41945.24693768556,99478.21504698305,3411.347897359905,0.028950659760185675,0.045800752939217135,3246.305973156487,0.03842328181248252,93567.78666058999,6766.159076100484,94696.58431778314,217.22698245007535,37768.370399170424,0.06490701467857746,38275.74025629671,1327.1675429850716,83220.02175521759,86318.99193744696,3932.214106881078,0.10766367868516273,98411.333518402,22.773220441160454,0.11520191345301506,8656.678126841198,12737.936178419357,88787.68515622095,0.07126303145165257,6197.016865350967,32361.26253817308,0.02062005286822105,0.013348460071083717,0.07119204031128637,56512.16371058431,45.610467924635245,6045.487233859578,97510.59169339685,10997.725764743123,32767.32087749281,96087.30296851543,0.03358835371480249,89.10875655139762,0.018723863263354925,39766.39310360185,7909.941349940969,99844.94718887367,3306.5870264754576,7004.626738268303,38754.278273300595,39722.86234476599,22581.02297892137,63546.11135039503,291.6987069215096,18012.059339717885,99495.33955537977,20089.49555806451,95281.82348314289,49036.053295067264,2.4903249491017374,95273.8834796722,91195.65540977979,34.55666535536374,0.09984198804600239,0.1318428029615013,19593.717126839798,66208.22944845624,97007.7000164335
7,51.238618217974874,1538.242735811749,99966.82330230736,84.8675162410393,0.08362975681709817,98692.11670894946,6213.121081974398,5148.685964767814,3572.437167958337,1593.1045338914068,5281.638527567558,0.04610668334232986,16.197593772585396,98376.90382665336,2957.4991310822556,2511.361934256627,73334.80138236299,99913.78103683116,36.23794153073808,81810.83742427785,99215.46960525238,1020.9639217004932,62248.10846433345,72820.78820232762,0.04933036907779717,41945.24693768556,99478.21504698305,3411.347897359905,0.028950659760185675,0.045800752939217135,34.68376820275406,0.03842328181248252,93190.11297855314,6766.159076100484,34346.938854898515,217.22698245007535,29068.184925857688,0.06490701467857746,38275.74025629671,1327.1675429850716,83220.02175521759,86318.86767020276,1.6782343148857406,0.10766367868516273,98411.333518402,22.773220441160454,0.11520191345301506,8656.678126841198,3150.209249945496,10233.207765778414,0.07124416683605549,5164.486252641774,32361.26253817308,0.02062005286822105,0.013348460071083717,0.07119204031128637,56512.16371058431,45.610467924635245,0.18563286922311917,97510.59169339685,10331.49745928701,22738.620980686657,96087.30293635296,0.03358835371480249,89.10875655139762,0.018723863263354925,39766.39310360185,7909.941349940969,99843.88386943369,3306.5870264754576,7004.626738268303,19901.909751512143,39722.86234476599,22581.02297892137,63545.43006691263,291.6987069215096,15597.857559656384,99495.33955537977,20089.49555806451,95281.82348314289,49036.053295067264,2.4903249491017374,95273.8834796722,91195.65540977979,34.55666535536374,0.09984198804600239,0.1318428029615013,10865.062701961602,66208.22944845624,97007.7000164335
8,0.013216883051241341,1538.242735811749,99966.82330230736,0.029113972355014818,0.08362975681709817,98692.11662742244,391.52496342530117,5148.685964767814,3572.437167958337,0.019670522377788012,5281.638527567558,0.04610603236293366,16.197593772585396,98376.90382665336,2557.4064189701976,2511.361934256627,73334.80138236299,99912.40589484674,36.23794153073808,81810.83742427785,99201.41406688052,0.013300165838151901,62248.10846433345,72820.7878898295,0.01341566692059268,3116.650081945296,99478.21077631995,3411.347897359905,0.028950659760185675,0.045800752939217135,34.68376820275406,0.03842328181248252,90090.54085165511,1778.5535554188348,34346.938854898515,217.22698245007535,27463.18645443292,0.03981324782461189,38275.74025629671,542.1931633234656,83220.02175521759,86318.86767020276,1.6782343148857406,0.10766367868516273,98411.333518402,22.773220441160454,0.11520191345301506,8656.678126841198,673.3496114175288,0.051898293969932806,0.07124416683605549,5164.486252641774,1572.5958720843294,0.02050538985413525,0.013348460071083717,0.07119204031128637,56509.614390029805,45.610467924635245,0.18563286922311917,97510.48733008151,4007.7501577504627,19478.972969707775,96087.30296851543,0.03358835371480249,89.10875655139762,0.018723863263354925,7949.15275010731,7909.941349940969,99843.88386943369,0.04448254760548711,2585.7084585337097,19901.909751512143,39722.86234476599,0.2500693897832787,63545.67913493667,291.6987069215096,15597.857559656384,99495.33955537977,4485.132741564823,92350.42776498068,49036.053295067264,2.4903249491017374,95273.8834796722,91193.63007240105,14.553361074542426,0.09984198804600239,0.13184278109160352,638.8311232785705,54745.07862155148,96998.56599261577
9,0.013216883051241341,1538.242735811749,99966.82330230736,0.029113972355014818,0.08362975681709817,98692.11662742244,0.013272217423628208,5148.685964767814,3571.965291342112,0.019670522377788012,5281.638527567558,0.04610603274305221,16.197593772585396,98376.90382665336,2557.4064189701976,892.5548155909139,73334.80138236299,99912.40589484674,36.23794153073808,81810.83742427785,99201.41406688052,0.013300165838151901,62248.10846433345,70613.69259531422,0.01341566692059268,3116.650081945296,99478.21077631995,3411.347897359905,0.028950659760185675,0.045800752939217135,34.68376820275406,0.03842328181248252,89651.59498309362,1778.5535554188348,0.08762803683907465,217.22698245007535,27463.18645443292,0.028999278632131704,38275.74025629671,542.1931633234656,83220.02175521759,84076.94612550907,1.6782343148857406,0.105570830901531,98411.333518402,0.7167700414415183,0.11520191345301506,5115.2296635107095,673.3496114175288,0.051898293969932806,0.07124416683605549,687.8888919926264,1572.5958720843294,0.02050538985413525,0.013348460071083717,0.02585880521327409,56509.614390029805,45.610467924635245,0.18563286922311917,97510.48733008151,4007.7501577504627,14306.37084839228,96080.24762222392,0.03358835371480249,89.10875655139762,0.018723863263354925,7949.15275010731,7909.941349940969,99843.88386943369,0.04448254760548711,0.06831049828992845,19901.909751512143,39722.86234476599,0.2500693897832787,63545.67913493667,291.6987069215096,15597.857559656384,99481.82089148338,4485.132741564823,92350.42776498068,49036.053295067264,1.2290523332449657,95273.8834796722,91195.65540977979,2.4595413740913217,0.09204154080728326,0.13184278109160352,601.123733966615,54745.07862155148,96998.56599261577
