,eso_F10_0,de_F10_0,ga_F10_0,pso_F10_0,eso_F10_1,de_F10_1,ga_F10_1,pso_F10_1,eso_F10_2,de_F10_2,ga_F10_2,pso_F10_2,eso_F10_3,de_F10_3,ga_F10_3,pso_F10_3,eso_F10_4,de_F10_4,ga_F10_4,pso_F10_4,eso_F11_0,de_F11_0,ga_F11_0,pso_F11_0,eso_F11_1,de_F11_1,ga_F11_1,pso_F11_1,eso_F11_2,de_F11_2,ga_F11_2,pso_F11_2,eso_F11_3,de_F11_3,ga_F11_3,pso_F11_3,eso_F11_4,de_F11_4,ga_F11_4,pso_F11_4,eso_F12_0,de_F12_0,ga_F12_0,pso_F12_0,eso_F12_1,de_F12_1,ga_F12_1,pso_F12_1,eso_F12_2,de_F12_2,ga_F12_2,pso_F12_2,eso_F12_3,de_F12_3,ga_F12_3,pso_F12_3,eso_F12_4,de_F12_4,ga_F12_4,pso_F12_4,eso_F13_0,de_F13_0,ga_F13_0,pso_F13_0,eso_F13_1,de_F13_1,ga_F13_1,pso_F13_1,eso_F13_2,de_F13_2,ga_F13_2,pso_F13_2,eso_F13_3,de_F13_3,ga_F13_3,pso_F13_3,eso_F13_4,de_F13_4,ga_F13_4,pso_F13_4,eso_F14_0,de_F14_0,ga_F14_0,pso_F14_0,eso_F14_1,de_F14_1,ga_F14_1,pso_F14_1,eso_F14_2,de_F14_2,ga_F14_2,pso_F14_2,eso_F14_3,de_F14_3,ga_F14_3,pso_F14_3,eso_F14_4,de_F14_4,ga_F14_4,pso_F14_4,eso_F15_0,de_F15_0,ga_F15_0,pso_F15_0,eso_F15_1,de_F15_1,ga_F15_1,pso_F15_1,eso_F15_2,de_F15_2,ga_F15_2,pso_F15_2,eso_F15_3,de_F15_3,ga_F15_3,pso_F15_3,eso_F15_4,de_F15_4,ga_F15_4,pso_F15_4,eso_F16_0,de_F16_0,ga_F16_0,pso_F16_0,eso_F16_1,de_F16_1,ga_F16_1,pso_F16_1,eso_F16_2,de_F16_2,ga_F16_2,pso_F16_2,eso_F16_3,de_F16_3,ga_F16_3,pso_F16_3,eso_F16_4,de_F16_4,ga_F16_4,pso_F16_4
106,7453.377332264647,8497.138456948533,5016.6603110224605,6251.510474644069,8479.544179010372,8899.567327287603,4834.933637213011,6848.842516412577,8118.3586489635145,8393.664478790652,4308.634662099301,6256.234572300201,8475.790878502517,8595.65049806903,5794.469609795565,6140.0248135461225,7533.341347397463,8757.876248598292,4428.972594492769,8172.49410508506,2419.791583803242,3050.122694226575,5974.654726356339,2784.0026054411283,2915.6817353535175,3811.7937082844173,6806.400899217809,1789.842867965619,1869.5074277957428,5140.302222043492,6723.714882065388,2633.9165660064646,3011.2648414090118,4780.472356349739,33538.39762739747,2308.9974756820875,4084.582420277341,4999.143169820042,11232.612417471779,1837.3760230735222,907232208.7894824,1033003120.1516511,373165564.90674025,27473128726.071384,1817334298.517005,931209142.2525525,191132536.25387788,23155089324.55745,376235826.7848723,527669535.70879835,83214459.36917788,24616876750.025085,2522115698.666223,1096361618.6247838,233733879.2525317,6494275417.35276,1342141435.999249,681713476.8118122,506066398.3695843,17652676687.072956,349854931.0025753,301304951.33795744,2094143834.850306,32573645064.675797,239214009.68988562,174501492.9852133,1337346281.4544299,89031338448.31221,273411260.7926899,333614010.37005466,31765871.83695213,20826205137.075092,101917756.52753706,442054365.7597602,3903288864.6787596,33061049831.90429,496581722.6698012,227070241.51322266,2098489876.1134765,43864395.5294732,610748.6205224163,175625.35489872523,52401.60343880649,88654.59956132864,92584.13561502374,154510.71754324468,172415.21330116576,343339.9454864738,11908.18547803215,540680.80515689,2527323.430617846,325694.1827716272,26009.37657754502,1148570.4201603925,2954963.5603224495,132303.07120540878,318588.5434934277,1361002.6763956097,7222524.244669717,132589.59404560708,9434788.58264104,118074114.52651381,494688.1961062294,293470.58060057217,46190579.96756782,36369660.78656294,596747593.1025301,13233141572.453768,24331288.54393296,130888421.20867184,42362755.780410945,18647554064.226833,58147924.71427492,74929268.62430845,9746159.763375603,11802667814.788774,18817036.70010934,56567106.065779544,20423327.718440566,9028808004.132616,3727.2761308347267,3887.079616539311,3224.27764872688,3812.8730972630556,3605.7805361407436,3748.862612011342,3165.8018973649314,2865.637471693226,3490.5533499314342,3824.2453551079534,3081.8369840562927,3865.5265232338547,3504.458612494655,3906.1638723069145,3688.402559811646,3828.573511425987,3278.141068900865,3464.4328578547716,2859.841296851191,4643.27664602941
107,7453.377332264647,8497.138456948533,5016.660362666036,6226.072034329773,8479.544179010372,8899.567327287603,4831.889147998456,6848.841096873966,8118.3586489635145,8393.664478790652,4307.246543636755,6247.561938673686,8475.790878502517,8595.65049806903,5789.045210104636,6094.5437492191995,7533.341347397463,8757.876248598292,4418.702944408564,8163.271625401394,2419.791583803242,3050.122694226575,5963.610200988057,2780.7457073501832,2915.6817353535175,3811.7937082844173,6805.357192522083,1781.0110872054015,1869.5074277957428,5140.302222043492,6723.71488175596,2618.1865279683125,3011.2648414090118,4562.216037236786,33529.72590149236,2303.0615742577165,4084.582420277341,4999.143169820042,11232.612417471779,1830.9973312918592,907232208.7894824,1033003120.1516511,373165513.8326512,27472679406.415733,1817334298.517005,931209142.2525525,188117776.88263768,23153605281.013664,365415503.22523195,527669535.70879835,83786184.67089905,24616606623.872765,2421794741.5354695,1096361618.6247838,241540754.93556613,6493957164.223928,1342141435.999249,681713476.8118122,503809065.97098625,17650225531.995007,349854931.0025753,301304951.33795744,2017309141.8878865,32573645040.087715,239214009.68988562,174501492.9852133,1337300707.115296,89031338371.89389,273411260.7926899,333614010.37005466,27600647.1743897,20826205128.355923,101917756.52753706,442054365.7597602,3874630848.15567,33061049728.88866,496581722.6698012,227070241.51322266,1962711997.600959,43864384.74293823,610748.6205224163,175625.35489872523,47791.50973885328,88411.7548926825,92584.13561502374,154510.71754324468,172397.26186780428,343339.9454864738,11908.18547803215,540680.80515689,2527345.0453040064,325694.1827716272,26009.37657754502,535305.0498851459,2948481.377344481,131758.0946888922,318588.5434934277,1361002.6763956097,7222524.244681893,131249.35329174416,9434788.58264104,118074114.52651381,494688.1961062294,293458.61905259645,46190579.96756782,15553367.873880507,596747592.8213044,13233141229.925581,24331288.54393296,130888421.20867184,42291263.8069252,18647554038.703686,58147924.71427492,74929268.62430845,9746159.763375603,11802667812.556604,18817036.70010934,56567106.065779544,20423326.73777712,9028807976.258799,3727.2761308347267,3887.079616539311,3223.215445852451,3810.141712184667,3605.7805361407436,3748.862612011342,3165.7030208399156,2863.5932174838836,3490.5533499314342,3824.2453551079534,3076.784838222289,3865.4716987142738,3504.458612494655,3906.1638723069145,3688.402559811646,3828.4475019734277,3278.141068900865,3464.4328578547716,2859.8263900771,4643.157342164037
108,7453.377332264647,8497.138456948533,5016.660362666036,6207.876260058163,8479.544179010372,8899.567327287603,4820.59528838782,6848.841009847512,8118.3586489635145,8393.664478790652,4305.476232263976,6236.610654144834,8475.790878502517,8595.65049806903,5783.211634134281,6079.152481133232,7533.341347397463,8757.876248598292,4381.575831540436,8140.486912803464,2419.791583803242,3050.122694226575,5956.772963492603,2775.0858111723655,2915.6817353535175,3797.915275752263,6805.091819155664,1773.2886764687541,1869.5074277957428,5140.302222043492,6672.409075690589,2603.1338298208575,3011.2648414090118,4562.216037236786,33529.656913126695,2293.187889376465,4084.582420277341,4999.143169820042,11121.553062647077,1826.5242082660352,907232208.7894824,861366042.4341987,335854394.03992367,27472106019.71441,1817334298.517005,931209142.2525525,187749278.96139744,23152186536.03694,365415503.22523195,527669535.70879835,87604179.95248348,24616362574.009655,2421794741.5354695,1039872761.7992684,233790512.73111665,6493705668.917474,1342141435.999249,681713476.8118122,489117174.833545,17648819169.420616,349854931.0025753,301304951.33795744,2013170761.6858068,32573645032.062935,239214009.68988562,174501492.9852133,1199948580.6223767,89031338282.28531,273411260.7926899,333614010.37005466,22644495.73779507,20826205124.685535,101917756.52753706,442054365.7597602,3874625014.702112,33061049602.79132,496581722.6698012,227070241.51322266,1962712934.2369294,43864382.53315034,610748.6205224163,175625.35489872523,44982.09155828357,87409.34079516011,92584.13561502374,154510.71754324468,172277.44067552872,337854.92341945163,11908.18547803215,540680.80515689,2527117.2296990384,291620.2330181994,26009.37657754502,535305.0498851459,2948458.308291447,131341.97510400286,318588.5434934277,1361002.6763956097,7147013.907136665,129993.67083825429,8806906.900704652,118074114.52651381,493400.8408505981,293442.29795435164,46190579.96756782,15553367.873880507,596735901.1803359,13233140869.964516,24331288.54393296,67063697.79763831,41964900.36326099,18647554003.203365,58147924.71427492,74929268.62430845,9514256.221810633,11802667811.467941,18817036.70010934,56567106.065779544,18107462.196512,9028807916.270657,3727.2761308347267,3887.079616539311,3221.0001263111435,3809.915059282118,3605.7805361407436,3748.862612011342,3165.5750940997345,2861.5784177440746,3490.5533499314342,3824.2453551079534,3076.5816268440485,3865.4716987142738,3504.458612494655,3906.1638723069145,3688.02292120989,3828.3584476917094,3278.141068900865,3464.4328578547716,2856.1225868347756,4643.038778754917
109,7453.377332264647,8497.138456948533,4997.1351024147025,6189.490828508552,8479.544179010372,8899.567327287603,4815.590564390677,6848.839670485472,8118.3586489635145,8393.664478790652,4306.407339164358,6222.80111008103,8475.790878502517,8595.65049806903,5784.149366953274,6072.692624394961,7533.341347397463,8757.876248598292,4355.789605859678,8117.03988165799,2419.791583803242,3050.122694226575,5936.199274881987,2770.71990221183,2750.9080186313918,3632.8962676865385,6779.79491245167,1764.465369555536,1869.5074277957428,5140.302222043492,6660.301738880389,2592.901620148908,3011.2648414090118,4562.216037236786,33457.3596781061,2284.7931219542934,4084.582420277341,4999.143169820042,11126.488000093232,1821.6561937085078,907232208.7894824,734489128.6312371,332996425.44609565,27471410286.965286,1817334298.517005,931209142.2525525,186969750.0020022,23150937396.522243,365415503.22523195,527669535.70879835,78806017.21845174,24616070006.04191,2421794741.5354695,1039872761.7992684,210708890.99229372,6493475206.244177,1342141435.999249,681713476.8118122,441374694.5360313,17647503145.122623,349854931.0025753,301304951.33795744,1849706160.0957887,32573645008.40959,239214009.68988562,174501492.9852133,1199948580.6223767,89031338172.46384,273411260.7926899,300737742.0636712,19893850.55505675,20826205122.827526,101917756.52753706,442054365.7597602,3589497399.59946,33061049490.254322,496581722.6698012,227070241.51322266,1883216769.4345803,43864382.53315034,610748.6205224163,175625.35489872523,44964.06940164766,87231.62682098376,92584.13561502374,154510.71754324468,172266.2235773996,323062.1809635451,11908.18547803215,540680.80515689,2527111.879541346,291620.2330181994,26009.37657754502,535305.0498851459,2948395.400424823,130852.92646091068,318588.5434934277,1315218.004907862,7000349.174924658,128710.0597373835,8806906.900704652,118074114.52651381,458014.6508221006,293428.0293931875,46190579.96756782,15553367.873880507,596709513.0089738,13233140596.068022,24331288.54393296,67063697.79763831,41964900.36325242,18647553970.11205,58147924.71427492,74929268.62430845,4483764.067838087,11802667811.339487,18817036.70010934,56567106.065779544,20160591.55986331,9028807875.654736,3727.2761308347267,3887.079616539311,3217.86330232449,3807.215870368929,3605.7805361407436,3748.862612011342,3165.6814912459645,2859.6382137739743,3490.5533499314342,3824.2453551079534,3073.5584712101913,3865.469620535022,3504.458612494655,3906.1638723069145,3687.449701370966,3828.273975120244,3278.141068900865,3464.4328578547716,2856.1225868347756,4642.943242790567
110,7453.377332264647,8497.138456948533,4985.564374531916,6170.555933196555,8479.544179010372,8899.567327287603,4816.540309267772,6848.839013262049,8118.3586489635145,8393.664478790652,4306.407339164358,6208.152588410929,8475.790878502517,8595.65049806903,5771.821644220021,6072.692624394961,7533.341347397463,8757.876248598292,4338.317883961698,8101.900439132213,2419.791583803242,3050.122694226575,5936.199274881987,2764.2292356041285,2750.9080186313918,3048.6511229959337,6754.369658003364,1758.1168546608078,1869.5074277957428,5140.302222043492,6659.41123141301,2583.5934200568477,3011.2648414090118,4562.216037236786,33500.32060593665,2276.111039647799,4084.582420277341,4999.143169820042,11123.182307448256,1817.4677867566204,907232208.7894824,222740236.84309798,327321470.3354711,27470848296.257248,1817334298.517005,931209142.2525525,178814841.17244145,23149585878.215366,339365790.57602036,527669535.70879835,78616114.11109911,24615826508.967377,2421794741.5354695,1039872761.7992684,210433428.8679451,6493204825.980086,1342141435.999249,681713476.8118122,441228215.6031747,17645781285.28946,349854931.0025753,301304951.33795744,1657708663.9500654,32573644992.615517,239214009.68988562,174501492.9852133,1170971425.9615934,89031338005.56595,264761001.328881,300737742.0636712,19893769.87100219,20826205122.827526,101917756.52753706,442054365.7597602,3537183460.1869316,33061049363.42121,496581722.6698012,227070241.51322266,1883193440.2031977,43864377.119692035,610748.6205224163,175625.35489872523,44963.57065289663,86821.18644036178,92584.13561502374,154510.71754324468,172224.2693516619,323062.1809635451,11908.18547803215,540680.80515689,2526177.6701437333,291620.2330181994,25968.11555965621,535305.0498851459,2946084.3124542297,130368.42777033636,318588.5434934277,1315218.004907862,7000357.248517198,125235.23468564873,8806906.900704652,112550412.81375451,453570.1448278408,293410.3772978668,46190579.96756782,11976056.508875547,569777691.7122304,13233140348.541002,24331288.54393296,67063697.79763831,10143925.659052461,18647553946.813328,58147924.71427492,74929268.62430845,4483589.205677461,11802667810.094252,18817036.70010934,56563877.12548555,20162535.553727925,9028807848.540728,3727.2761308347267,3887.079616539311,3217.587570107579,3806.737085402066,3605.7805361407436,3748.862612011342,3160.841126299493,2857.315572465711,3490.5533499314342,3824.2453551079534,3070.166719469379,3865.469620535022,3504.458612494655,3906.1638723069145,3687.449810801851,3828.1660825852096,3278.141068900865,3464.4328578547716,2846.43680923421,4642.802513851343
111,7453.377332264647,8497.138456948533,4985.0605247487565,6154.392196884281,8479.544179010372,8899.567327287603,4807.720568503515,6848.838808032679,8118.3586489635145,8393.664478790652,4295.726987639646,6198.214279827225,7538.369174018337,8595.65049806903,5771.822336619773,6068.06061925909,7533.341347397463,8757.876248598292,4338.317623140654,8086.375093953014,2419.791583803242,3050.122694226575,5935.011096879473,2760.621505882389,2750.9080186313918,3048.6511229959337,6779.437910194611,1752.7736817950004,1869.5074277957428,3590.475847222481,6611.3564831764625,2571.4999179243696,3011.2648414090118,4562.216037236786,33121.24369317015,2269.13636024908,4084.582420277341,4999.143169820042,11111.962397504023,1814.653326853811,907232208.7894824,222740236.84309798,326152429.4377642,27470406285.715908,1817334298.517005,547296202.2821882,149362277.34388152,23148203995.388916,334538641.1257894,527669535.70879835,76574405.70409662,24615446560.728188,2421794741.5354695,1039872761.7992684,204913851.33008838,6493008787.895811,1342141435.999249,681713476.8118122,428789976.44183254,17644137911.06112,349854931.0025753,301304951.33795744,1646577759.159585,32573644963.852764,239214009.68988562,40268322.7931326,1169655914.0227182,89031337974.73822,264761001.328881,300737742.0636712,19107078.680728935,20826205121.110996,101917756.52753706,442054365.7597602,3537178336.970296,33061049215.91506,496581722.6698012,227070241.51322266,1639467494.6371799,43864374.76033522,610748.6205224163,175625.35489872523,44789.37956533496,86262.94253763506,21182.93396456128,154510.71754324468,172221.95776202664,320333.8900857789,11908.18547803215,540680.80515689,2526097.3160671387,278833.2708378356,25968.11555965621,535305.0498851459,2946074.0167573798,130253.11597537673,318588.5434934277,1315145.8032365171,6999442.586055832,125235.23468564873,8806906.900704652,112550412.81375451,417331.75467410986,293400.46300620516,46190579.96756782,11976056.508875547,455329653.2318541,13233139941.815083,24331288.54393296,67063697.79763831,10135001.16481267,18647553906.272446,55634899.403446585,74929268.62430845,4163364.241261501,11802667808.460215,18817036.70010934,56563877.12548555,19982276.439724386,9028807702.978762,3727.2761308347267,3887.079616539311,3216.6406990218807,3805.818624043134,3605.7805361407436,3748.862612011342,3160.8355541195106,2855.3179995691985,3490.5533499314342,3824.2453551079534,3070.1771804973296,3865.464211313245,3504.458612494655,3906.1638723069145,3687.4761203611524,3828.0872635605233,3278.141068900865,3464.4328578547716,2845.5404302336838,4642.689867471887
112,7453.377332264647,8497.138456948533,4983.3590244969855,6122.142536774748,8479.544179010372,8899.567327287603,4806.957303502948,6848.83831313871,8118.3586489635145,8393.664478790652,4295.722078580318,6184.461608369955,7538.369174018337,8595.65049806903,5764.556827330937,6053.2041096788025,7533.341347397463,8757.876248598292,4338.156024903879,8075.62802275565,2419.791583803242,3050.122694226575,5898.145135875366,2756.661154651113,2750.9080186313918,3048.6511229959337,6778.938438707276,1747.3075452809337,1869.5074277957428,3590.475847222481,6608.690905644918,2560.7529760999923,3011.2648414090118,4562.216037236786,33121.243697687125,2260.1340720679427,4084.582420277341,4999.143169820042,11109.327427945735,1811.7344744417503,907232208.7894824,222740236.84309798,316344510.320628,27469712386.593517,1817334298.517005,547296202.2821882,147180789.01715073,23146654402.023697,334538641.1257894,527669535.70879835,62565156.80026418,24615102187.400826,2421794741.5354695,1027137257.4227175,203505892.061335,6492838121.139411,1342141435.999249,681713476.8118122,375150498.9996215,17642583851.05178,349854931.0025753,301304951.33795744,1646576577.2610397,32573644949.128765,239214009.68988562,40268322.7931326,1164749303.5900958,89031337885.70735,264761001.328881,300737742.0636712,19107078.680728935,20826205115.576363,101917756.52753706,442054365.7597602,2705692237.6867785,33061049044.262024,454327643.7551191,227070241.51322266,1628361636.6052263,43864368.04967821,610748.6205224163,175625.35489872523,44703.27978368977,85886.34964117562,21182.93396456128,154510.71754324468,172185.56219305718,311223.6102254435,11908.18547803215,540680.80515689,2525711.720912219,278833.2708378356,25968.11555965621,535305.0498851459,2910275.820496783,130029.38059015707,318588.5434934277,1315145.8032365171,6999422.821113241,125235.23468564873,8806906.900704652,41758141.021833524,417331.7343999484,293371.7393572151,46190579.96756782,11976056.508875547,411353511.04162544,13233139595.196585,23884349.077486005,67063697.79763831,10121189.066336088,18647553868.04465,55634899.403446585,74929268.62430845,4163364.24122401,11802667806.491964,18817036.70010934,56563877.12548555,19982269.351064585,9028807611.768166,3727.2761308347267,3887.079616539311,3216.4105529779667,3805.447639890863,3513.129867569857,3748.862612011342,3160.8310063664094,2853.796152379221,3490.5533499314342,3824.2453551079534,3070.1136952910947,3865.464211313245,3504.458612494655,3906.1638723069145,3687.2256744734814,3828.016154358535,3278.141068900865,3464.4328578547716,2845.281581161881,4642.5993929317065
113,7453.377332264647,8497.138456948533,4962.749520935828,6100.4054749313955,8479.544179010372,8899.567327287603,4718.867299809508,6848.837581142136,8118.3586489635145,8393.664478790652,4292.71486791224,6169.609249966847,7538.369174018337,8595.65049806903,5762.276489559413,6033.422618851171,7533.341347397463,8757.876248598292,4338.091800481936,8058.061987682399,2419.791583803242,3050.122694226575,5895.448721868497,2752.692630790608,2750.9080186313918,2924.9252238712534,6779.014053164792,1743.5907767548879,1869.5074277957428,2878.875522137803,6602.999777041338,2552.5672528754726,3011.2648414090118,4562.216037236786,33091.351042494214,2253.1990593757027,4084.582420277341,4999.143169820042,11050.442128588955,1809.4235600756224,907232208.7894824,222740236.84309798,316542236.63403076,27469121024.97771,1817334298.517005,547296202.2821882,145190334.74861777,23145431089.41058,334538641.1257894,527669535.70879835,55307328.05329044,24614841792.9016,2421794741.5354695,1027137257.4227175,203438539.90832344,6492600306.439042,1342141435.999249,666753732.5850759,368339122.7697743,17641086909.2813,349854931.0025753,301304951.33795744,1559485254.0682774,32573644939.302082,239214009.68988562,29806881.999819648,1164763939.8602087,89031337733.5207,264761001.328881,300728996.2139371,19083550.35493061,20826205115.576363,101917756.52753706,442054365.7597602,1430516735.2175567,33061048843.45666,454327643.7551191,227070241.51322266,1628361622.5922098,43864368.04967821,610748.6205224163,175625.35489872523,44550.181497379876,85629.87917513595,21182.93396456128,154510.71754324468,172135.1540345828,306395.49405922974,11908.18547803215,540680.80515689,2526091.7900182772,251128.98095493665,25968.11555965621,535305.0498851459,2913356.8702131896,129768.67620296794,318588.5434934277,958599.8442637655,6999210.511695021,125235.23468564873,8806906.900704652,41758141.021833524,416124.68430315686,293360.3043523771,46190579.96756782,11976056.508875547,77760103.17456311,13233139325.906149,23884349.077486005,67063697.79763831,6542212.532943619,18647553824.51147,55634899.403446585,74929268.62430845,3922546.137936816,11802667803.706697,17752668.878052093,56563877.12548555,17784734.2680653,9028807578.139826,3727.2761308347267,3887.079616539311,3214.867456874628,3805.197850447562,3513.129867569857,3748.862612011342,3160.8360722570296,2851.4629738378967,3490.5533499314342,3640.750641744727,3069.263643108363,3865.4621879884903,3504.458612494655,3906.1638723069145,3683.652715605733,3827.9153536551134,3278.141068900865,3464.4328578547716,2845.282575228396,4642.506452756186
114,7453.377332264647,8497.138456948533,4961.907657556891,6087.2508117046455,8479.544179010372,8899.567327287603,4707.834975729536,6848.836664855508,8118.3586489635145,8393.664478790652,4292.714860874268,6156.615304042625,7463.14834343205,8595.65049806903,5761.130336094579,6021.360033931611,7533.341347397463,8757.876248598292,4325.619013989683,8040.003548826153,2419.791583803242,3050.122694226575,5894.873055804454,2749.648733775469,2750.9080186313918,2924.9252238712534,6778.030708787347,1738.1956616622087,1869.5074277957428,2878.875522137803,6572.676052807788,2543.9965526182896,3011.2648414090118,4562.216037236786,33090.48949618692,2245.832452983692,4084.582420277341,4999.143169820042,11009.061180958723,1807.5736703448679,907232208.7894824,222740236.84309798,306926541.7807309,27468653751.41632,1817334298.517005,547296202.2821882,145190123.68918395,23143538748.27273,334538641.1257894,527669535.70879835,55280693.449590415,24614624877.522686,2421794741.5354695,1027137257.4227175,202654977.7992385,6492427897.026297,1342141435.999249,654294898.100529,368313001.98771644,17639211722.459297,349854931.0025753,192483443.34474614,1336923406.252074,32573644922.70234,239214009.68988562,29806881.999819648,942832780.1569611,89031337583.77708,264761001.328881,300728996.2139371,17257919.74226504,20826205114.71607,101917756.52753706,442054365.7597602,1537635177.5094552,33061048666.070744,454327643.7551191,227070241.51322266,1628361636.7256477,43864366.279846214,610748.6205224163,175610.60663491834,44542.96935291816,85129.49077517266,21182.93396456128,154510.71754324468,172182.43122869625,303136.443422771,11908.18547803215,540680.80515689,2521058.3129816493,235999.61853501873,25968.11555965621,535305.0498851459,2913306.5604405957,128878.99733828969,318588.5434934277,958540.1511420482,6998506.012041107,125235.23468564873,8284128.306917712,41758141.021833524,411011.39595456724,293335.0119536339,46190579.96756782,11976056.508875547,91488977.42442936,13233139056.104282,23884349.077486005,67063697.79763831,5577998.056240734,18647553774.48739,55634899.403446585,74929268.62430845,3921849.028516151,11802667801.985487,17752668.878052093,56561304.05710827,16672380.832569659,9028807496.731297,3727.2761308347267,3887.079616539311,3214.035733468813,3804.4217897540316,3513.129867569857,3748.862612011342,3145.4663079685197,2849.7216049193407,3490.5533499314342,3640.750641744727,3068.642613836621,3865.4546714046614,3504.458612494655,3906.1638723069145,3683.6248003043156,3827.8264347891063,3278.141068900865,3464.4328578547716,2845.222866808322,4642.405334289621
115,7453.377332264647,8497.138456948533,4959.393391656375,6065.4473963397,8479.544179010372,8899.567327287603,4705.355747877404,6848.8350289291375,8118.3586489635145,8393.664478790652,4284.017013539857,6139.9661825045205,7463.14834343205,8595.65049806903,5761.101272502732,6015.448118501073,7533.341347397463,8757.876248598292,4317.574746053855,8016.60842952806,2419.791583803242,3050.122694226575,5895.516371693097,2745.1645225022085,2750.9080186313918,2924.9252238712534,6773.218717589167,1732.700527033645,1869.5074277957428,2878.875522137803,6441.022592792193,2534.353118591346,3011.2648414090118,4562.216037236786,32589.453335716444,2235.7330871874196,4084.582420277341,4999.143169820042,10965.382669570203,1806.0913499561173,907232208.7894824,222740236.84309798,303580377.91281,27467946880.00533,1817334298.517005,547296202.2821882,143474219.4538005,23142054575.47376,334538641.1257894,527669535.70879835,53710630.91279398,24614377744.668144,2421794741.5354695,990449004.7212448,195782279.30352792,6492304227.015342,1342141435.999249,654294898.100529,360539417.27393293,17637581254.726074,349854931.0025753,192483443.34474614,1336923391.4470935,32573644914.95359,239214009.68988562,29806881.999819648,942829944.902542,89031337466.19855,264761001.328881,300728996.2139371,18430604.145350497,20826205113.517723,93459556.65170345,442054365.7597602,1537644387.5026622,33061048526.50073,454327643.7551191,227070241.51322266,1613626667.4678187,43864366.279846214,610748.6205224163,175610.60663491834,44542.93831143173,85129.49077517266,21182.93396456128,154510.71754324468,172183.24635463062,301340.7983480306,11821.526630275252,540680.80515689,2519308.5000483193,235999.61853501873,25968.11555965621,535305.0498851459,2912852.4758817498,128372.83594926476,318588.5434934277,958525.7744119344,6996477.546078721,125235.23468564873,7759000.13429578,41758141.021833524,410191.9095854246,293325.863146798,46190579.96756782,11976056.508875547,77738969.90512733,13233138463.61692,23884349.077486005,67063697.79763831,5568016.422911885,18647553701.68871,41200196.63244189,74929268.62430845,3918686.8213809025,11802667799.292793,15024034.299940104,56561304.05710827,16672380.832570832,9028807380.030975,3727.2761308347267,3887.079616539311,3213.461279859901,3803.410449512576,3513.129867569857,3748.862612011342,3145.464206736542,2847.854175038353,3490.5533499314342,3640.750641744727,3068.6488026426355,3865.4467183676784,3504.458612494655,3906.1638723069145,3683.501534850203,3827.759935721187,3278.141068900865,3459.3232385307588,2843.257174379544,4642.325901577219
116,7453.377332264647,8497.138456948533,4961.869315065507,6050.969165266643,8479.544179010372,8899.567327287603,4697.949509111937,6848.829961540362,8118.3586489635145,8393.664478790652,4290.392266877341,6127.556191150428,7463.14834343205,8595.65049806903,5760.667585999124,6013.124695586878,7533.341347397463,8757.876248598292,4322.314077692474,7997.898792346737,2419.791583803242,3050.122694226575,5895.028151528769,2741.9617143050755,2663.9683597155454,2924.9252238712534,6771.632873245947,1728.7758684838036,1869.5074277957428,2878.875522137803,6441.022557845183,2527.0848544924957,3011.2648414090118,4562.216037236786,32636.84110330072,2228.0637543978837,3808.7025804179584,4999.143169820042,10962.414555600843,1804.9892376316789,907232208.7894824,222740236.84309798,303077962.5329439,27467351546.890682,1581617274.9684267,547296202.2821882,143039128.6383433,23140888170.517464,334538641.1257894,527669535.70879835,44486692.59910612,24614023430.992985,2421794741.5354695,895427974.428446,195263948.65661597,6492166357.52235,1342141435.999249,654294898.100529,217691161.38369912,17635915785.15598,289295138.3346457,192483443.34474614,1299777336.7560117,32573644901.00709,239214009.68988562,29806881.999819648,942829957.4918814,89031337321.97066,255351737.21441197,300728996.2139371,18354881.262226086,20826205113.517723,93459556.65170345,442054365.7597602,1454365450.1498792,33061048354.161053,454327643.7551191,181735430.16235584,1574550464.2693758,43864366.279846214,546556.3610692355,175610.60663491834,44446.52924231867,84762.51923599704,21182.93396456128,154510.71754324468,172045.95104948644,298992.4201352544,11821.526630275252,540680.80515689,2519308.509995745,235999.61853501873,25968.11555965621,535305.0498851459,2910742.685486265,128099.48754731858,318588.5434934277,958525.7744119344,6996322.57123662,125235.23468564873,7759000.13429578,41758141.021833524,410194.2799561938,293295.0319350619,46190579.96756782,11976056.508875547,76977393.91813463,13233137498.055023,23884349.077486005,67063697.79763831,5128948.3510087775,18647553646.98984,41200196.63244189,74929268.62430845,3746969.3482735837,11802667795.464687,15024034.299940104,56561304.05710827,16669100.331885811,9028807287.392668,3727.2761308347267,3887.079616539311,3213.872892312914,3802.839198633725,3513.129867569857,3748.862612011342,3144.7585126083814,2846.633233434784,3490.5533499314342,3640.750641744727,3065.2109349233824,3865.4393711463727,3504.458612494655,3906.1638723069145,3683.1464909234446,3827.6935471832426,3278.141068900865,3459.3232385307588,2825.6577019500655,4642.223137317122
