,de_F1_0,ga_F1_0,pso_F1_0,de_F1_1,ga_F1_1,pso_F1_1,de_F1_2,ga_F1_2,pso_F1_2,de_F1_3,ga_F1_3,pso_F1_3,de_F1_4,ga_F1_4,pso_F1_4,de_F2_0,ga_F2_0,pso_F2_0,de_F2_1,ga_F2_1,pso_F2_1,de_F2_2,ga_F2_2,pso_F2_2,de_F2_3,ga_F2_3,pso_F2_3,de_F2_4,ga_F2_4,pso_F2_4,de_F3_0,ga_F3_0,pso_F3_0,de_F3_1,ga_F3_1,pso_F3_1,de_F3_2,ga_F3_2,pso_F3_2,de_F3_3,ga_F3_3,pso_F3_3,de_F3_4,ga_F3_4,pso_F3_4,de_F4_0,ga_F4_0,pso_F4_0,de_F4_1,ga_F4_1,pso_F4_1,de_F4_2,ga_F4_2,pso_F4_2,de_F4_3,ga_F4_3,pso_F4_3,de_F4_4,ga_F4_4,pso_F4_4,de_F5_0,ga_F5_0,pso_F5_0,de_F5_1,ga_F5_1,pso_F5_1,de_F5_2,ga_F5_2,pso_F5_2,de_F5_3,ga_F5_3,pso_F5_3,de_F5_4,ga_F5_4,pso_F5_4,de_F6_0,ga_F6_0,pso_F6_0,de_F6_1,ga_F6_1,pso_F6_1,de_F6_2,ga_F6_2,pso_F6_2,de_F6_3,ga_F6_3,pso_F6_3,de_F6_4,ga_F6_4,pso_F6_4,de_F7_0,ga_F7_0,pso_F7_0,de_F7_1,ga_F7_1,pso_F7_1,de_F7_2,ga_F7_2,pso_F7_2,de_F7_3,ga_F7_3,pso_F7_3,de_F7_4,ga_F7_4,pso_F7_4
63,4407.132965777454,6882.204915765342,13471.27985520301,3449.6585923795114,2510.8834352829654,34269.46266538941,1796.0594212777683,5028.2738353657,31135.319543736652,3382.904574557989,5837.217003248078,14037.173554509907,3245.1961480360146,6153.10131562612,30666.0417752665,3.61852029060017e+17,384610290.0043155,8.629830778599848e+21,2.382461264230753e+18,425178603219.0595,7.182395595692222e+19,1218903929292231.2,741375.7973373294,1.1915751142785546e+22,4.094158204576063e+19,208437159184.0091,7.3114643325827334e+19,1.486543592613407e+18,21890408244002.71,1.5515828401009388e+18,39329.92895673366,30063.3679499033,41562.27793955737,41057.48209607782,46116.54891324184,58848.55068952036,26488.584203481685,29659.788714271464,29611.63508571699,24647.106917931742,18993.798975250855,28660.979120131113,37691.13349385627,19901.489245313136,41181.84461781825,53.124999802885725,74.32793172743541,42.721972755621934,47.131575186964,62.497980875195,39.05943052680255,42.61856748661906,57.31289096051495,27.51992977489799,50.57050216258418,58.75865880342138,35.041201898736055,47.603043329958595,50.01959872898627,25.14602579905872,66324245.04152525,383807470.1577375,8436278.083378483,456022313.4051151,116344034.83165357,20023847917.460068,161894866.15147817,171564532.77207753,10215894160.368002,311684838.6633309,327121079.7172706,10252568260.657564,191916078.0199007,433509043.9085935,12343144054.605402,3053.916280024442,6089.978348595454,46662.95897120562,3435.425402518239,4663.207350456412,26180.36714180888,3226.48883075466,10081.564394689805,30558.024303804315,2579.16772121352,4250.182593745663,20188.481588524188,3973.3295453855244,4984.451660679815,5000.623216398656,33183323.996601954,64745482.74463352,860183574.5634575,17845918.48956611,73644893.38194166,1507139548.6305099,30929769.541231077,54199707.13611613,212015839.1000404,28155921.443374548,68189044.62067014,1388187893.4093928,32640383.94680076,41576170.261608884,417056323.4125652
64,4355.485017040588,6711.873499346326,13268.50976394944,3449.6585923795114,2494.5226093193332,34166.61583896766,1796.0594212777683,5022.337581202766,31092.902843747466,2601.3629373705085,5803.770039328935,13904.158416212978,3181.303071112675,6143.242643979475,30639.013069774097,9.25472603866412e+16,101590765.81241551,1.8451555556017835e+21,2.382461264230753e+18,108579305364.3919,7.182395595692222e+19,1218903929292231.2,741375.7973373294,1.1915751142785546e+22,2.0208522574644752e+17,88882316195.30557,7.3114643325827334e+19,4.845061060739013e+17,13077401864503.234,1.4228975181550682e+18,39329.92895673366,30030.422926139756,41508.24809845536,41057.48209607782,46389.73729455048,58745.300921996204,26488.584203481685,29390.96727505971,29496.259819803916,24647.106917931742,18993.806177759434,28573.864962564738,37691.13349385627,19887.33547906502,40985.42269310704,49.57395182885864,74.32793172743541,42.6734083689787,47.131575186964,62.497980875195,38.89840109780939,42.61856748661906,57.31060214215452,27.386354983476526,50.57050216258418,58.75865880342138,34.736982223268555,47.603043329958595,50.01852584537983,25.033148169174662,66324245.04152525,375918975.54154646,7861676.704872915,316339605.7704089,116148861.29935922,20017660018.86278,161894866.15147817,127374715.49962789,10203968174.016088,311684838.6633309,315559600.8454848,10231590152.670704,191916078.0199007,410514473.9028321,12276259853.846544,3053.916280024442,6012.248806095749,46533.14840034304,3175.284865019192,4660.9235939055225,26080.839449368956,2239.2096630434567,10081.425202955217,30490.4475563479,2579.16772121352,4152.265592948225,20155.144582511028,3973.3295453855244,4668.570647009519,4912.6322460923175,33183323.996601954,62288069.91536046,845971148.3117212,17845918.48956611,61421982.45838727,1506625499.2572765,30929769.541231077,53859113.26008693,203505110.8951737,26864970.17858521,64615288.84809499,1384688853.4544544,32640383.94680076,41486852.64386187,416066879.4964754
65,3495.734007776884,6665.473095296617,13079.306964153593,2973.7703476736633,2509.244848915233,34092.038448612206,1796.0594212777683,4499.823878823851,31054.746298849805,2601.3629373705085,5756.4735577851725,13773.220681039396,2785.2845659337945,6068.297186187934,30590.970025883922,9.25472603866412e+16,101762862.22441263,1.8451555556017835e+21,1.0630330411074664e+18,32654761010.665993,7.182395595692222e+19,1218903929292231.2,178445.40933000075,3.181526530846874e+21,2.0208522574644752e+17,55781210506.935265,5.855348368810614e+18,4.845061060739013e+17,12770502113498.793,1.4228975181550682e+18,34576.3343189703,29541.329736226013,41396.657354530034,41057.48209607782,46042.669820735,58669.784199865295,26488.584203481685,29391.098495189555,29404.362075579185,24647.106917931742,18865.0353475992,28455.077892936508,37691.13349385627,19874.88214677384,40811.33563838047,49.57395182885864,74.32793172743541,42.50545545039539,47.131575186964,62.497980875195,38.67459582965112,42.61856748661906,57.31060214215452,27.092164449599686,49.1827088532839,58.75865880342138,34.351484768979425,47.603043329958595,50.00481538009123,24.84752460465003,66324245.04152525,365924134.83209103,7127704.102550452,316339605.7704089,116008566.89937267,20010846050.55305,161894866.15147817,126691546.37033673,10192435598.16149,290151309.85431314,307441916.7690658,10215766211.502384,191916078.0199007,382704729.4283114,12185045396.561901,3053.916280024442,6012.248806095749,46422.64058229334,2933.593733435263,4358.210931119974,25923.879648717346,2239.2096630434567,9957.624556891044,30452.3511782404,2579.16772121352,3879.9826347715193,20132.442286056397,3629.8714168055603,4668.589038239152,4833.334712979273,26669735.686353594,62287408.84402147,833616481.1299133,17845918.48956611,54148040.632857166,1506060852.1261537,30298194.17781569,52550813.98439449,197082992.732927,26864970.17858521,62668163.8117329,1381880144.8093336,25041211.029534668,40279448.25076732,415091323.38504744
66,3495.734007776884,6674.243823819559,12920.805777295534,2762.2109547021178,2435.3044671498733,33998.00492948549,1796.0594212777683,4500.122685138002,31014.15737278284,2601.3629373705085,5729.847623233728,13662.290712688626,2689.0264309669133,6068.303781450693,30559.42352321917,2070041889673786.0,62740418.03608754,1.8451555556017835e+21,8.438842802813565e+16,25232897451.905582,7.182395595692222e+19,1218903929292231.2,164063.61236304467,3.181526530846874e+21,2.0208522574644752e+17,55787340068.68535,5.855348368810614e+18,4.845061060739013e+17,9086197941176.969,1.4228975181550682e+18,34576.3343189703,29527.828472707337,41338.41737403195,41057.48209607782,45958.52721446099,58522.13830126861,26488.584203481685,29391.10528205061,29279.879842305145,24647.106917931742,18699.508608769913,28361.7861154523,37691.13349385627,19871.85257595763,40630.755010382934,49.57395182885864,74.30488084177713,42.47190923932021,45.15002788421229,62.49591566738482,38.471536207397854,38.130190546785435,56.74960909259954,27.092164449599686,49.1827088532839,58.74622406379609,34.14934012082187,47.603043329958595,50.00479293521718,24.59903390260792,66324245.04152525,360753702.4620064,6716622.276185761,289020989.9484553,116008530.9434774,20006253987.610134,138836316.82277298,121523262.65902282,10182611654.882761,290151309.85431314,308661871.0422182,10198867070.795452,191916078.0199007,345455349.36623365,12084719292.55189,3053.916280024442,5976.841292248608,46333.00836429699,2933.593733435263,4300.850462586358,25814.81734701068,2239.2096630434567,9719.933449281243,30427.478515622024,2579.16772121352,3792.800074223777,20093.04173651744,3524.8301734776765,4668.578284597927,4742.845523819695,26669735.686353594,62287409.113746285,819704415.6155097,17845918.48956611,52119187.11561563,1505666547.0265093,23360174.53555728,51908096.33616201,192359148.9809524,26864970.17858521,58525348.57783698,1378827823.2505963,19268142.975788407,36673962.66112889,414407804.75628144
67,3495.734007776884,6522.266273764455,12792.93483294667,2762.2109547021178,2417.067214469088,33911.677626746925,1796.0594212777683,4566.186029178548,30975.885314261206,2601.3629373705085,5672.820732347642,13524.01391435905,2689.0264309669133,6036.395209005032,30538.335376843745,2070041889673786.0,60677342.76853879,1.8451555556017835e+21,8.438842802813565e+16,15957084602.706726,5.16693977598954e+18,1218903929292231.2,48650.80417244175,7.092029768484019e+20,2.0208522574644752e+17,24768432142.19247,5.855348368810614e+18,4.845061060739013e+17,3521061855969.1167,1.4228975181550682e+18,34576.3343189703,29529.7946810847,41261.36998019325,41057.48209607782,45942.65298191139,58377.903827756665,26488.584203481685,29390.08053878393,29186.666378365393,24647.106917931742,18697.28596513895,28249.94080679124,37691.13349385627,19862.87505274028,40440.682688975634,45.09661232855619,70.74936813244102,42.29265161255829,45.15002788421229,62.49591566738482,38.25455596649236,38.130190546785435,56.74960909259954,27.092164449599686,49.1827088532839,58.74622406379609,33.89013885085048,46.5859277322651,50.00479293521718,24.56986367522825,66324245.04152525,349598145.72507846,6081463.199423254,289020989.9484553,111493502.10814503,20002337931.188545,138836316.82277298,118804967.25449146,10170899707.507076,290151309.85431314,307507696.4524591,10186692087.571238,191916078.0199007,345233045.9830217,11998463894.250399,3053.916280024442,5917.020381372682,46257.4790671635,2923.3724557942337,4251.531868483998,25738.6233909129,2239.2096630434567,9703.20087499636,30392.70102812397,2579.16772121352,3766.1870953651824,20073.360084494703,3123.8248096785373,4544.6011839755665,4662.312213872476,26669735.686353594,62286982.42770508,807541709.9993602,17845918.48956611,47072130.722063966,1505283191.547216,19416866.358818095,51292162.44141009,186317281.53582987,26864970.17858521,55278056.09171556,1376082908.653502,18785490.3885313,36671497.140587635,413612605.62314504
68,2889.900944075279,6431.304583007524,12636.28611802336,2511.153198287171,2415.353570420734,33847.53563618034,1796.0594212777683,4565.798548984122,30921.597536900183,2601.3629373705085,5682.508939404409,13428.255582941238,2689.0264309669133,6033.143191754372,30515.639078307264,2070041889673786.0,3257249.1406489965,1.8451555556017835e+21,8.438842802813565e+16,15731878831.211603,5.16693977598954e+18,1218903929292231.2,40928.71199493946,7.092029768484019e+20,1.7007410144394003e+17,18381343519.7933,5.855348368810614e+18,4.845061060739013e+17,1722735702157.272,1.4228975181550682e+18,34576.3343189703,29465.665370426912,41204.8864850538,41057.48209607782,45893.30594237758,58269.62029169895,26488.584203481685,29277.855751866053,29116.452836607077,24647.106917931742,18697.253706040337,28177.599980930918,37691.13349385627,19612.446322667292,40222.734555064955,45.09661232855619,70.74936813244102,42.19361416954517,45.15002788421229,62.49591566738482,38.0968868914887,38.130190546785435,56.74960909259954,26.781569737503307,49.1827088532839,58.74622406379609,33.84047222344704,46.5859277322651,50.00481538009123,24.195536515005784,66324245.04152525,348950661.63274294,5657049.456974417,276544443.9925355,103525100.70207095,19997807356.525253,126603402.25603373,115484604.7434122,10160175422.772577,282906328.47890586,307113195.1347793,10174952242.878307,191916078.0199007,345070487.44049346,11933452316.379856,3053.916280024442,5675.259554381337,46191.34203973756,2923.3724557942337,4208.703768633065,25623.261500796307,2239.2096630434567,9680.470614730233,30365.573553074744,2579.16772121352,3717.064416620104,20057.46100897937,3105.941498004131,4650.546573602729,4560.441483319612,26669735.686353594,62118411.99016784,795280330.5285825,17845918.48956611,45978521.4296159,1504896527.2105856,17339956.916094255,52044505.49974522,181897580.01019675,26864970.17858521,54658444.030269824,1373048254.097007,18785490.3885313,33242581.75567386,413049560.0485011
69,2889.900944075279,6400.135102166872,12512.231027895925,2511.153198287171,2408.7134296482536,33781.22556380468,1796.0594212777683,4458.285894472822,30887.71379472421,2355.952832105946,5660.967913147123,13298.607789781436,2689.0264309669133,5980.781233592508,30488.954341746597,2070041889673786.0,3222382.8720749835,1.8451555556017835e+21,8.438842802813565e+16,15530143100.387815,5.16693977598954e+18,262800996678888.66,14532.557115634178,6.506590970939228e+20,1.0381441238013606e+17,10156288754.89917,3.476106273799886e+18,4.845061060739013e+17,541431672626.9568,1.4228975181550682e+18,34576.3343189703,29419.312000114107,41144.662316737405,41057.48209607782,45731.26540343374,58190.67204312008,26488.584203481685,29116.94480127938,28995.382931748616,24647.106917931742,18443.203356739174,28101.843150633296,37691.13349385627,19157.639653148555,40084.45519666786,45.09661232855619,70.65687960509997,42.08079361154541,43.319015765722924,62.49591566738482,37.98919158483072,38.130190546785435,56.294515149805,26.602722912310632,49.1827088532839,58.74622406379609,33.67206900063045,46.5859277322651,50.00481538009123,24.024350763932716,66324245.04152525,331129193.563403,5363381.13926898,137833104.97537422,103525097.5896557,19994229708.394817,126603402.25603373,113881685.09827457,10149371342.782858,282906328.47890586,301681658.83115244,10164324058.291924,191916078.0199007,332575659.5555601,11880331716.744274,2765.9649083805675,5685.039354536571,46112.83836962366,2923.3724557942337,4121.595373381499,25523.285067200595,2239.2096630434567,9060.978274667621,30336.94746388672,2579.16772121352,3717.1005149775297,20041.48417174391,3105.941498004131,4570.005356288982,4485.641498407086,26669735.686353594,43296824.84355337,782159927.1890593,17845918.48956611,41116016.028790146,1504555669.2043831,17339956.916094255,51561978.677128226,176534238.8636938,20697993.82225705,52868450.278430045,1370467471.4738648,17883316.572435874,33246144.97907295,412459122.11551917
70,2889.900944075279,6307.450913146766,12379.857345877836,2324.4555636729347,2313.4997731883564,33710.04185574455,1796.0594212777683,4346.1530605619455,30869.839672276757,2355.952832105946,5627.332717169604,13177.404137446403,2309.7860571647307,5909.981792617434,30468.30925547904,2070041889673786.0,802871.5500266259,1.8451555556017835e+21,8.438842802813565e+16,11291020923.55512,5.16693977598954e+18,262800996678888.66,8143.579252360144,6.506590970939228e+20,1.0381441238013606e+17,10095182862.318962,3.476106273799886e+18,4.845061060739013e+17,504667832935.436,1.4228975181550682e+18,34576.3343189703,29207.31012867567,41094.59119732975,41057.48209607782,45357.109035804606,58073.07340320509,26488.584203481685,28899.56179923006,28919.39024036282,24647.106917931742,18443.203356739174,28013.699456758208,37691.13349385627,19070.8297899359,39996.92236513828,45.09661232855619,70.65687960509997,41.93508804466258,43.319015765722924,62.49591566738482,37.74752065513844,38.130190546785435,56.278727090116,26.5325740757283,49.1827088532839,58.74621931405096,33.44364795724211,46.5859277322651,50.00481538009123,23.955188009461335,66324245.04152525,328807272.7341196,5008139.097312259,137833104.97537422,73666908.53149357,19991530240.24985,126603402.25603373,113891651.39684717,10139334798.907642,190806664.0292036,301741007.6560794,10152127497.020803,191916078.0199007,332578532.1513305,11805040412.70455,2765.9649083805675,5649.857460451148,46051.41884762906,2749.1616595733904,3716.107560484364,25434.7399101889,2001.22588537252,8060.476970926384,30311.052794715262,2575.5236476254568,3661.6005023954835,20030.892907974463,3105.941498004131,4553.003584295705,4402.0742604851475,26669735.686353594,43281471.85802228,770352451.081321,17845918.48956611,39071856.766233556,1504307456.8878605,15265777.735041514,50979596.82002742,172511685.94941026,13881329.510398664,52927497.323176205,1368398961.3533592,17883316.572435874,33046354.85652797,411972645.02704096
71,2889.900944075279,6214.796267680448,12274.610314603184,1821.1064522943282,2237.9956628738696,33651.639345015035,1796.0594212777683,4276.671854232482,30837.082109706287,2014.944129829449,5634.398703023906,13081.755237687586,2309.7860571647307,5823.462123405099,30453.977353539947,185480757476126.3,529640.5109353492,1.8451555556017835e+21,8.438842802813565e+16,11564832304.045528,3.3542455213174287e+18,262800996678888.66,6235.827320516457,5.460223705893136e+19,1.0381441238013606e+17,2465423532.8964067,2.2665033167701325e+17,4.845061060739013e+17,309995716898.2764,1.4228975181550682e+18,34576.3343189703,29207.30630400645,41045.64310252905,41057.48209607782,45351.662437682615,57988.1982929067,26488.584203481685,28897.247280392712,28835.110582232915,24647.106917931742,18443.24295518703,27947.839517182198,37691.13349385627,19051.961457514786,39905.35255270129,45.09661232855619,70.65687960509997,41.829458951834894,43.319015765722924,62.49591566738482,37.43010794201059,38.130190546785435,56.278727090116,26.332224874070562,49.1827088532839,58.21883797562627,33.217917979831185,46.5859277322651,50.00481538009123,23.754919694433827,66324245.04152525,330628669.2943034,4778278.090507923,137833104.97537422,73666908.3330353,19988278730.144714,126603402.25603373,81156194.88737603,10131534698.410471,190806664.0292036,301741007.6560794,10142844687.339396,171143152.84796804,332578536.10283375,11730611188.184052,2687.567780049421,5643.410553437893,45979.939003328574,2653.792742534985,3689.9566046565637,25327.552768148053,2001.22588537252,8015.925521510093,30290.825413098333,2192.9263948390862,3660.09938755113,20011.660198515438,3051.694612061593,4342.794177734072,4314.762830406147,26669735.686353594,42349134.47839986,755199495.9922689,16633076.347524555,38705839.05690747,1504033248.7556067,15265777.735041514,48685980.41052241,167677071.92499864,13881329.510398664,45857656.864019945,1366463357.238075,16689909.888102764,32922014.46445881,411431650.27944267
72,2733.5470620300007,6180.461793213328,12139.071965066683,1821.1064522943282,2238.095971457404,33576.95326110885,1796.0594212777683,4277.104035212458,30797.958649238182,2014.944129829449,5581.725572843995,12974.039415619047,2309.7860571647307,5738.314913818547,30441.715034099685,185480757476126.3,75583.28084946994,1.8451555556017835e+21,8.438842802813565e+16,9110102935.560104,3.3542455213174287e+18,262800996678888.66,2313.74643026733,5.460223705893136e+19,1.0381441238013606e+17,2124742203.2547467,2.2665033167701325e+17,4.845061060739013e+17,51949980454.67981,1.4228975181550682e+18,34576.3343189703,29123.94727955684,40968.07618936776,41057.48209607782,44843.979485230964,57906.66814100679,26488.584203481685,28818.591872782,28741.622762345964,24647.106917931742,18382.29588396239,27884.392784805696,37691.13349385627,18887.147347329173,39786.136985181205,45.09661232855619,70.65687960509997,41.74152274975443,43.319015765722924,62.4552562658001,37.40536697226332,38.130190546785435,51.79301814725298,26.330577402574534,48.753664407682905,58.21883797562627,33.07812521241657,46.5859277322651,50.00481538009123,23.638528911318254,66324245.04152525,327439651.7701268,4646189.117029655,137833104.97537422,61393404.64904813,19985329398.50748,126603402.25603373,81155012.15420699,10124645417.681694,190806664.0292036,301574790.92947394,10134935920.737965,158393993.079376,331327345.36316574,11665098648.664679,2687.567780049421,5406.742110229766,45927.98504801858,2653.792742534985,3678.8358552630148,25215.11415241682,2001.22588537252,8000.758315288739,30263.894260310568,2192.9263948390862,3639.4800977087516,19992.170669958196,2638.7544379605633,4385.094762555864,4253.872571723166,26669735.686353594,42281432.24526153,743597742.2574813,16633076.347524555,38002521.19192609,1503788840.8863232,15265777.735041514,38352602.92390329,162928061.7555797,13881329.510398664,44987054.791940525,1364391875.5414715,16689909.888102764,32823815.869706202,411027936.3822466
73,2209.6722080827035,6179.6029665328415,12034.76293724684,1821.1064522943282,2178.392518794096,33518.137734222706,1796.0594212777683,4264.332135675072,30775.92071355682,2014.944129829449,5557.805312085697,12875.55771927585,2072.1815920628737,5653.185705925038,30424.25948719863,185480757476126.3,12573.76347010355,1.8451555556017835e+21,8.438842802813565e+16,8979984477.896917,3.3542455213174287e+18,262800996678888.66,2149.068870361184,1.7693510980402842e+19,1.0381441238013606e+17,741021232.1169521,6.872546946607199e+16,3.620305244357815e+16,50910562168.25109,1.0908131837599162e+18,34576.3343189703,29054.90910507043,40907.348963511,41057.48209607782,44782.35301360726,57823.290534210064,26488.584203481685,28104.491497051287,28671.4363401144,24647.106917931742,18413.24147367428,27798.66395278161,37691.13349385627,18825.6128862773,39616.152672278266,45.09661232855619,70.65687960509997,41.54022257795526,43.319015765722924,62.4552562658001,37.26970881435196,38.130190546785435,51.79301814725298,26.247288084570354,46.047086369774064,58.21883797562627,32.94853419257057,46.5859277322651,50.00481538009123,23.638528911318254,66324245.04152525,316768647.5011935,4496041.803837611,137833104.97537422,59596403.301370345,19983278540.514782,110876086.88238518,81143676.83543384,10117792899.931936,161918719.20830444,299268198.92838883,10126459064.17207,156217327.19195527,330867704.46589506,11615429762.780733,2450.335934024198,5096.238363133938,45884.38808253507,2653.792742534985,3530.1749576840793,25133.985657513684,2001.22588537252,7893.443324375073,30239.96460178403,2192.9263948390862,3639.4800977087516,19974.282302264084,2638.7544379605633,4297.117643028202,4189.721323294609,26669735.686353594,39476530.743968,733434959.1774601,12666220.410300547,38002521.15704723,1503614863.494609,15265777.735041514,35860858.548458144,159367591.08908832,13881329.510398664,41663954.2932261,1362264401.732418,12385070.796896882,29853017.91447135,410655250.0123103
74,2209.6722080827035,6179.16834960574,11953.95357214896,1669.5762332797583,2176.5554684222548,33462.71896222378,1505.4849402155246,4264.693258349826,30758.0778690998,2014.944129829449,5491.796294875842,12766.731795845091,2072.1815920628737,5648.949801952365,30412.68853054608,146599634518769.5,12573.764339469486,1.8451555556017835e+21,8.438842802813565e+16,6946735790.865417,3.3542455213174287e+18,262800996678888.66,1528.4238003230053,1.7693510980402842e+19,1.0381441238013606e+17,155985208.2116945,6.872546946607199e+16,3.620305244357815e+16,1864011285.162714,7.184441811064142e+17,34576.3343189703,29054.05560150489,40841.599602618124,41057.48209607782,44668.98818502425,57771.55594215939,26488.584203481685,28102.92351734336,28611.90551047717,24647.106917931742,18385.957941515604,27730.013107103463,37691.13349385627,18843.248002488202,39486.421329419754,45.09661232855619,69.96812046038364,41.45207041826899,43.319015765722924,62.4552562658001,37.079617455640644,38.130190546785435,51.79301814725298,26.149468989994652,46.047086369774064,58.21883797562627,32.67894150093381,46.5859277322651,50.00476909335924,23.593528383723022,66324245.04152525,310332262.9419563,4357905.520818027,137833104.97537422,59553308.2753936,19981817498.630283,102938267.99652484,57965478.95981463,10111221601.294415,141717867.2529643,294817247.3369316,10118818684.590899,146095554.35167718,317695737.4558769,11561575339.610485,2147.808627707248,5088.951322999477,45831.19410502307,2497.905561612012,3529.7646588461876,25074.729196107568,1994.0718656912945,7851.212032867781,30219.210167783272,1713.1147969731373,3269.4563437715638,19957.234217735753,2632.1617585724207,3981.234195881136,4120.3876409160775,23759008.40348219,38266210.240996175,715272526.0449901,12665614.602347529,36792501.506535806,1503408771.100693,15265777.735041514,35781048.25814697,156293345.1448701,13717697.561397653,41101588.5717713,1360457981.694403,12385070.796896882,29398250.144689213,410266440.92283815
75,2209.6722080827035,6075.139943998551,11855.64206055437,1669.5762332797583,2169.624438232294,33391.370181725084,1505.4849402155246,4237.305416391305,30725.19336440181,2014.944129829449,5440.8814462506225,12675.666256162252,2072.1815920628737,5555.759952530792,30395.635343942995,146599634518769.5,5085.999973077626,1.3828847740947147e+21,8.438842802813565e+16,1951154437.3902729,3.3542455213174287e+18,262800996678888.66,360.5214662092195,1.7693510980402842e+19,1.0381441238013606e+17,41565577.62456482,1.6944462748816982e+16,1.3515502093985504e+16,378858188.7508393,7.184441811064142e+17,34576.3343189703,28911.573614018795,40774.224671914366,41057.48209607782,44324.52386897948,57721.22123282742,26488.584203481685,27970.8635103426,28547.900442935435,24647.106917931742,18378.866840859595,27649.660505028965,37691.13349385627,18815.897623774403,39390.90891871654,45.09661232855619,69.96812046038364,41.34288956666277,43.319015765722924,62.4552562658001,36.88157078132377,38.130190546785435,51.79301814725298,26.069915256149297,46.047086369774064,58.21883797562627,32.50629219126463,46.5859277322651,50.00476909335924,23.522957443724366,66324245.04152525,310332262.9419563,4229603.601933473,137833104.97537422,58710730.63618249,19980046665.72802,102938267.99652484,57965478.95981463,10104745895.778128,141717867.2529643,287266890.51372945,10111205710.07434,146095554.35167718,316529689.674266,11508238702.39108,2147.808627707248,4880.353673362389,45778.414542254024,2261.2473891236596,3529.7688113750223,24985.50641520166,1994.0718656912945,7741.923634470916,30201.85469509818,1713.1147969731373,3198.9122770573827,19934.189877213652,2632.1617585724207,3867.7288287138963,4053.1065401347246,23759008.40348219,37428973.70301035,701562232.536964,12665614.602347529,35065862.9712597,1503255406.1193528,15265777.735041514,32061933.20057621,152814182.60972524,13717697.561397653,40594427.814046584,1358947316.6320117,12385070.796896882,28494935.17032432,409888752.8247965
76,1817.6258557981414,6054.904523748804,11774.638535287892,1669.5762332797583,2110.568927147774,33338.31217725338,1505.4849402155246,4217.464418505557,30695.740936416885,1519.8231869499034,5352.871247737829,12602.556767026863,1995.7924744884415,5494.132130112111,30382.831202164787,1735785810971.973,3143.904695127763,1.0681083395052908e+21,5959817404740054.0,1688875899.2104259,2.2901031245295903e+18,262800996678888.66,360.7477706640062,1.7693510980402842e+19,1.0381441238013606e+17,41565577.62456482,756036923555129.2,1.3515502093985504e+16,378714382.087196,7.184441811064142e+17,34576.3343189703,28630.459349582434,40715.448198574835,41057.48209607782,44319.25977651335,57635.145272066664,26488.584203481685,27923.027676379603,28467.055043058484,24647.106917931742,18365.013577419584,27565.42399425213,37691.13349385627,18815.89763158527,39289.53991484203,45.09661232855619,69.96812046038364,41.17776312496248,43.319015765722924,62.4552562658001,36.74207606904104,37.28540697057886,51.79301814725298,25.996601907854078,46.047086369774064,58.21883797562627,32.45734331993166,46.5859277322651,50.00476909335924,23.465464989267485,66324245.04152525,302903858.7600806,4167066.8829549504,115313593.56248273,51666350.05683429,19978348697.842377,61493458.37486362,57964305.80235053,10099491747.32295,141717867.2529643,280644935.5907154,10104462484.445194,138010403.51829988,316525024.4933893,11447622128.608198,2147.808627707248,4880.353673362389,45723.16596105957,2261.2473891236596,3510.567330263978,24877.5734391023,1994.0718656912945,7657.132293999234,30189.972996557277,1713.1147969731373,3198.9102352272344,19916.683405101317,2476.304782747814,3697.6517849651045,4001.8022768401183,23759008.40348219,37800841.4950484,687644682.0376368,12665614.602347529,35040391.50402113,1503137563.071191,13957186.026400894,32061933.80800012,149112708.60999244,12518104.182999166,37799313.51059382,1357489763.6678576,12385070.796896882,27705566.866050106,409561272.2300689
